שם תחנה,מספר תחנה,תאריך,שעה-LST,טמפרטורה(C°),טמפרטורה לחה(C°),טמפרטורת נקודת הטל(C°),לחות יחסית(%),מהירות הרוח(m/s),כיוון הרוח(מעלות),לחץ בגובה התחנה(hPa),לחץ בגובה פני הים(hPa),כמות עננים כוללת(קוד),כמות עננים נמוכים(קוד),גובה בסיס עננים נמוכים(קוד),סוג העננים הנמוכים(קוד),סוג העננים הבינוניים(קוד),סוג העננים הגבוהים(קוד),מזג אוויר נוכחי(קוד),מזג אוויר שחלף(קוד),ראות אפקית(קוד)
בית דגן                                           ,2523,11-01-2021,08:00,11.8,10.6,9.4,85,0.7,318,1019.5,1023.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,11-01-2021,11:00,22.5,14.3,6.1,35,1.3,342,1019.8,1023.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,11-01-2021,14:00,24.9,16.5,9.5,38,2.4,318,1017.4,1021.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,11-01-2021,17:00,22.2,14.8,7.9,40,1.9,344,1017.7,1021.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,11-01-2021,20:00,15.2,11.5,7.7,61,2.0,53,1019.1,1022.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,11-01-2021,23:00,12.2,10.1,8.1,76,3.2,108,1019.1,1022.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,12-01-2021,02:00,13.3,9.9,5.9,61,2.9,94,1018.5,1022.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,12-01-2021,05:00,10.2,8.3,6.2,76,0.8,80,1017.5,1021.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,12-01-2021,08:00,15.0,11.4,7.8,62,1.9,88,1017.8,1021.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,12-01-2021,11:00,26.3,16.6,8.1,32,2.0,129,1016.9,1020.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,12-01-2021,14:00,27.6,17.1,8.3,30,0.9,286,1014.7,1018.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,12-01-2021,17:00,21.9,16.1,11.5,52,0.8,82,1014.3,1017.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,12-01-2021,20:00,17.1,13.5,10.2,64,2.2,117,1014.1,1017.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,12-01-2021,23:00,15.2,11.7,8.2,63,1.3,121,1012.6,1016.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,13-01-2021,02:00,13.1,10.8,8.6,74,1.8,121,1011.4,1015.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,13-01-2021,05:00,13.2,10.6,8.0,71,1.4,133,1010.6,1014.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,13-01-2021,08:00,15.0,11.4,7.8,62,0.4,134,1010.4,1014.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,13-01-2021,11:00,23.8,14.9,6.4,33,6.5,186,1008.3,1011.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,13-01-2021,14:00,24.6,15.2,6.2,31,6.4,203,1005.7,1009.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,13-01-2021,17:00,23.0,13.9,4.3,30,4.7,193,1004.4,1008.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,13-01-2021,20:00,20.6,16.1,12.5,60,4.2,267,1006.3,1009.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,13-01-2021,23:00,18.7,15.3,12.7,68,3.2,285,1007.3,1011.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,14-01-2021,02:00,18.2,13.6,9.5,57,3.5,277,1007.2,1010.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,14-01-2021,05:00,16.7,13.4,10.5,67,4.2,240,1006.3,1010.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,14-01-2021,08:00,14.0,13.2,12.6,91,5.0,192,1006.7,1010.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,14-01-2021,11:00,18.0,14.8,12.2,69,8.5,222,1006.2,1009.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,14-01-2021,14:00,17.1,13.8,10.9,67,7.8,231,1004.8,1008.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,14-01-2021,17:00,13.1,12.4,11.8,92,5.4,274,1006.3,1010.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,14-01-2021,20:00,13.7,12.9,12.3,91,3.5,247,1007.9,1011.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,14-01-2021,23:00,14.6,13.3,12.3,86,7.4,248,1008.7,1012.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,15-01-2021,02:00,14.1,13.3,12.7,91,2.9,202,1009.7,1013.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,15-01-2021,05:00,12.6,12.3,12.0,96,2.0,185,1010.7,1014.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,15-01-2021,08:00,12.5,11.9,11.4,93,1.9,151,1012.7,1016.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,15-01-2021,11:00,14.3,12.7,11.3,82,4.2,197,1013.5,1017.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,15-01-2021,14:00,14.3,13.8,13.3,94,1.7,150,1011.9,1015.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,15-01-2021,17:00,14.3,14.0,13.7,96,1.4,110,1012.1,1015.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,15-01-2021,20:00,12.0,11.8,11.7,98,1.5,112,1011.9,1015.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,15-01-2021,23:00,9.9,9.9,9.9,100,1.4,112,1011.3,1015.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,16-01-2021,02:00,8.2,8.2,8.2,100,2.4,115,1010.3,1014.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,16-01-2021,05:00,7.6,7.6,7.6,100,2.5,134,1009.7,1013.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,16-01-2021,08:00,8.8,8.8,8.8,100,0.4,173,1009.9,1013.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,16-01-2021,11:00,17.2,14.1,11.4,69,4.2,212,1009.3,1013.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,16-01-2021,14:00,18.1,11.9,5.2,43,5.7,230,1007.6,1011.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,16-01-2021,17:00,15.6,11.3,6.8,56,2.9,213,1007.9,1011.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,16-01-2021,20:00,12.0,10.1,8.3,78,2.0,167,1008.3,1012.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,16-01-2021,23:00,15.2,10.9,6.2,55,5.9,199,1007.7,1011.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,17-01-2021,02:00,12.8,9.4,5.4,61,5.0,196,1007.5,1011.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,17-01-2021,05:00,12.2,8.8,4.6,60,6.5,197,1007.6,1011.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,17-01-2021,08:00,12.8,8.8,3.9,55,6.7,204,1008.0,1011.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,17-01-2021,11:00,16.8,12.3,7.7,55,6.9,203,1007.9,1011.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,17-01-2021,14:00,18.4,12.8,7.1,48,10.3,232,1006.7,1010.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,17-01-2021,17:00,17.0,11.8,6.5,50,8.5,251,1007.2,1010.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,17-01-2021,20:00,12.8,12.2,11.7,93,7.0,283,1009.7,1013.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,17-01-2021,23:00,12.4,11.7,11.0,91,5.9,278,1010.7,1014.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,18-01-2021,02:00,11.0,10.8,10.7,98,2.8,175,1010.9,1014.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,18-01-2021,05:00,11.2,11.1,11.1,99,2.9,133,1012.2,1016.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,18-01-2021,08:00,11.2,11.1,11.1,99,4.3,181,1013.9,1017.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,18-01-2021,11:00,13.0,12.8,12.5,97,4.6,188,1015.6,1019.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,18-01-2021,14:00,13.4,13.1,12.8,96,3.9,184,1014.2,1018.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,18-01-2021,17:00,13.3,12.9,12.5,95,2.3,152,1014.5,1018.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,18-01-2021,20:00,11.3,10.4,9.6,89,2.7,168,1014.7,1018.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,18-01-2021,23:00,11.7,9.6,7.4,75,5.8,199,1014.6,1018.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,19-01-2021,02:00,10.8,8.0,4.7,66,6.0,199,1014.7,1018.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,19-01-2021,05:00,10.9,7.8,3.9,62,5.6,204,1013.3,1017.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,19-01-2021,08:00,12.1,8.6,4.3,59,7.5,202,1013.1,1016.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,19-01-2021,11:00,16.0,11.9,7.7,58,7.5,213,1012.6,1016.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,19-01-2021,14:00,16.2,13.5,11.1,72,8.1,235,1010.7,1014.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,19-01-2021,17:00,12.7,12.6,12.6,99,3.4,194,1012.3,1016.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,19-01-2021,20:00,11.5,11.3,11.2,98,5.1,233,1013.9,1017.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,19-01-2021,23:00,11.5,11.5,11.5,100,1.8,179,1013.9,1017.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,20-01-2021,02:00,12.6,11.3,10.0,84,2.6,241,1013.1,1016.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,20-01-2021,05:00,11.2,9.8,8.4,83,3.0,286,1013.1,1016.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,20-01-2021,08:00,12.8,9.2,5.0,59,5.0,298,1014.4,1018.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,20-01-2021,11:00,13.9,9.9,5.2,56,5.0,269,1016.7,1020.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,20-01-2021,14:00,15.0,9.8,3.4,46,7.5,305,1016.4,1020.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,20-01-2021,17:00,12.5,9.0,4.7,59,3.0,316,1019.3,1023.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,20-01-2021,20:00,12.4,7.9,1.6,48,3.1,303,1021.1,1024.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,20-01-2021,23:00,11.5,7.6,2.5,54,2.1,288,1022.1,1025.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,21-01-2021,02:00,7.8,6.8,5.6,86,1.8,128,1023.6,1027.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,21-01-2021,05:00,5.0,4.7,4.3,95,1.6,117,1024.1,1028.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,21-01-2021,08:00,7.8,6.5,4.7,81,0.9,106,1026.1,1030.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,21-01-2021,11:00,14.6,9.7,3.7,48,1.7,47,1026.4,1030.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,21-01-2021,14:00,15.6,10.3,4.0,46,4.1,340,1025.0,1028.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,21-01-2021,17:00,13.6,8.9,3.0,49,2.5,354,1025.2,1029.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,21-01-2021,20:00,9.7,7.2,4.1,68,2.1,93,1026.0,1029.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,21-01-2021,23:00,6.3,5.6,4.6,89,1.7,78,1025.3,1029.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,22-01-2021,02:00,5.0,4.7,4.3,95,1.8,45,1024.0,1027.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,22-01-2021,05:00,4.1,4.0,3.8,98,0.5,33,1022.9,1026.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,22-01-2021,08:00,6.5,6.0,5.3,92,0.3,61,1022.6,1026.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,22-01-2021,11:00,16.1,9.2,-0.3,33,2.5,111,1021.6,1025.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,22-01-2021,14:00,17.4,10.0,0.4,32,3.1,100,1018.6,1022.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,22-01-2021,17:00,14.9,8.8,0.6,38,2.6,69,1018.4,1022.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,22-01-2021,20:00,10.0,6.0,0.0,50,2.6,38,1018.5,1022.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,22-01-2021,23:00,6.2,4.6,2.3,76,1.0,14,1018.1,1022.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,23-01-2021,02:00,5.2,3.8,1.7,78,1.9,91,1017.1,1021.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,23-01-2021,05:00,5.6,3.3,-0.7,64,1.5,66,1016.0,1019.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,23-01-2021,08:00,8.3,6.5,4.1,75,0.9,39,1016.4,1020.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,23-01-2021,11:00,18.3,9.4,-4.0,22,3.6,129,1015.9,1019.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,23-01-2021,14:00,19.6,10.4,-2.9,22,2.2,90,1013.8,1017.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,23-01-2021,17:00,16.8,9.1,-2.0,28,1.2,98,1014.0,1017.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,23-01-2021,20:00,9.1,6.7,3.5,68,0.8,65,1014.9,1018.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,23-01-2021,23:00,5.8,4.7,3.1,83,1.2,107,1014.8,1018.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,24-01-2021,02:00,3.9,3.3,2.4,90,1.8,108,1014.3,1018.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,24-01-2021,05:00,2.8,2.4,1.8,93,0.6,121,1014.4,1018.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,24-01-2021,08:00,7.2,5.7,3.6,78,1.1,107,1015.4,1019.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,24-01-2021,11:00,18.4,12.3,5.9,44,1.3,279,1015.6,1019.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,24-01-2021,14:00,19.4,13.4,7.7,47,2.8,282,1014.2,1017.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,24-01-2021,17:00,17.1,12.4,7.7,54,1.7,284,1015.1,1018.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,24-01-2021,20:00,10.9,9.7,8.5,85,1.8,106,1016.6,1020.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,24-01-2021,23:00,8.6,8.1,7.7,94,1.5,130,1016.7,1020.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,25-01-2021,02:00,6.6,6.5,6.3,98,1.4,150,1016.2,1020.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,25-01-2021,05:00,5.4,5.3,5.3,99,1.3,72,1016.1,1020.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,25-01-2021,08:00,7.7,7.4,7.1,96,0.0,0,1016.9,1020.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,25-01-2021,11:00,17.5,11.2,4.0,41,2.7,311,1016.6,1020.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,25-01-2021,14:00,18.4,12.0,5.2,42,2.7,305,1015.7,1019.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,25-01-2021,17:00,16.6,11.3,5.5,48,1.0,339,1016.1,1019.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,25-01-2021,20:00,10.6,9.1,7.5,81,0.7,140,1017.6,1021.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,25-01-2021,23:00,8.0,7.4,6.6,91,1.6,159,1018.7,1022.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-01-2021,02:00,6.4,6.0,5.5,94,1.7,99,1018.3,1022.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-01-2021,05:00,5.2,5.0,4.8,97,1.8,116,1017.7,1021.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-01-2021,08:00,8.8,8.5,8.2,96,0.4,139,1018.4,1022.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-01-2021,11:00,17.0,12.3,7.6,54,3.1,47,1016.9,1020.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-01-2021,14:00,20.2,14.1,8.5,47,2.8,304,1013.8,1017.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-01-2021,17:00,18.3,13.0,7.9,51,2.3,339,1012.6,1016.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-01-2021,20:00,11.8,10.4,9.0,83,1.9,110,1012.3,1016.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-01-2021,23:00,9.3,8.5,7.6,89,2.1,137,1011.6,1015.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-01-2021,02:00,8.5,8.0,7.4,93,0.9,138,1009.8,1013.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-01-2021,05:00,8.7,8.2,7.6,93,0.3,27,1007.9,1011.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-01-2021,08:00,11.2,9.7,8.2,82,0.9,316,1008.1,1011.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-01-2021,11:00,20.1,13.3,6.7,42,3.4,222,1007.7,1011.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-01-2021,14:00,19.6,13.6,7.9,47,5.8,235,1007.3,1011.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-01-2021,17:00,17.7,13.5,9.8,60,2.7,235,1007.7,1011.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-01-2021,20:00,13.0,11.3,9.6,80,0.5,132,1009.0,1012.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-01-2021,23:00,11.7,10.2,8.7,82,0.6,229,1009.5,1013.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-01-2021,02:00,15.6,13.5,11.6,77,3.5,295,1009.8,1013.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-01-2021,05:00,16.0,12.4,8.9,63,4.4,290,1009.9,1013.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-01-2021,08:00,16.0,12.7,9.6,66,3.3,287,1011.4,1015.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-01-2021,11:00,16.3,13.7,11.4,73,3.3,183,1012.4,1016.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-01-2021,14:00,14.0,13.0,12.0,88,5.0,266,1012.0,1015.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-01-2021,17:00,14.6,12.2,10.0,74,2.4,253,1011.9,1015.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-01-2021,20:00,11.8,10.8,9.7,87,2.8,164,1011.8,1015.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-01-2021,23:00,10.9,9.8,8.6,86,3.5,184,1011.0,1014.8,-,-,-,-,-,-,-,-,-
